year,rank,company,revenue,profit
1965.0,420.0,Harsco,123.7,12.2
1965.0,421.0,Woodward Iron,123.6,9.5
1965.0,422.0,Cessna Aircraft,122.9,7.5
1965.0,423.0,Fibreboard,122.4,4.6
1965.0,424.0,Southern States Cooperative,121.7,3.0
1965.0,425.0,Control Data,121.4,6.1
1965.0,426.0,Wm. Wrigley Jr.,120.7,11.6
1965.0,427.0,Houdaille Industries,120.3,5.4
1965.0,428.0,Bliss (E.W.),120.2,4.3
1965.0,429.0,Lukens Steel,120.1,6.8
1965.0,430.0,Collins & Aikman,119.7,4.7
1965.0,431.0,Calumet & Hecia,119.7,3.5
1965.0,432.0,International Pipe & Ceramics,119.5,5.4
1965.0,433.0,National Sugar Refining,119.3,-4.9
1965.0,434.0,Rheem Manufacturing,119.2,5.5
1965.0,435.0,American Optical,119.2,4.7
1965.0,436.0,Handy & Harman,118.4,1.5
1965.0,437.0,Miles Laboratories,118.4,6.9
1965.0,438.0,Wyandotte Chemicals,118.4,7.4
1965.0,439.0,Copperweld Steel,118.3,6.4
1965.0,440.0,Reichhold Chemicals,117.2,3.6
1965.0,441.0,Ekco Products,117.1,7.6
1965.0,442.0,Canada Dry,117.0,4.6
1965.0,443.0,Grolier,116.4,7.9
1965.0,444.0,Trans Union,115.7,12.2
1965.0,445.0,Cabot,115.5,6.2
1965.0,446.0,Koehring,115.1,6.1
1965.0,447.0,Standard Pressed Steel,114.5,2.8
1965.0,448.0,Harbison-Walker Refractories,114.3,11.8
1965.0,449.0,Royal McBee,113.7,1.9
1965.0,450.0,MacMillan,112.8,7.0
1965.0,451.0,Arvin Industries,112.7,5.0
1965.0,452.0,Chicago Pneumatic Tool,112.6,11.6
1965.0,453.0,Clevite,112.1,8.0
1965.0,454.0,Island Creek Coal,112.0,7.1
1965.0,455.0,Warwick Electronics,112.0,1.5
1965.0,456.0,Air Products & Chem.,111.2,6.3
1965.0,457.0,Botany Industries,111.1,1.3
1965.0,458.0,Olivetti Underwood,110.1,0.2
1965.0,459.0,St. Joseph Lead,109.5,20.2
1965.0,460.0,U.S. Industries,108.5,1.9
1965.0,461.0,Roper,108.2,3.3
1965.0,462.0,U.S. Shoe,108.1,6.3
1965.0,463.0,Wagner Electric,108.0,2.9
1965.0,464.0,Howmet,108.0,2.5
1965.0,465.0,Miehle-Goss-Dexter,107.7,7.2
1965.0,466.0,Beech Aircraft,107.2,3.4
1965.0,467.0,Gardner-Denver,107.2,12.3
1965.0,468.0,Commonwealth Oil Refining,106.9,11.8
1965.0,469.0,Superior Oil,106.8,13.3
1965.0,470.0,Bell Intercontinental,105.9,1.0
1965.0,471.0,Universal Match,105.5,4.7
1965.0,472.0,Rexnord,105.3,5.9
1965.0,473.0,Premcor,104.6,2.1
1965.0,474.0,Cooper Industries,104.5,4.8
1965.0,475.0,Farmers Union Central Exchange,104.4,7.5
1965.0,476.0,Hobart,104.2,7.4
1965.0,477.0,Bucyrus-Erie,104.0,7.7
1965.0,478.0,Insilco,103.5,5.0
1965.0,479.0,Flavorland Industries,103.2,0.4
1965.0,480.0,Pepperell Manufacturing,103.2,3.9
1965.0,481.0,Electrolux,103.1,7.7
1965.0,482.0,Joy Global,102.9,2.5
1965.0,483.0,Schering-Plough,102.6,12.0
1965.0,484.0,Raybestos-Manhattan,101.9,5.5
1965.0,485.0,Alberto-Culver,101.6,4.2
1965.0,487.0,Harris,101.3,7.7
1965.0,488.0,Federal Paper Board,101.1,2.4
1965.0,489.0,Black & Decker,101.0,9.2
1965.0,490.0,Robertson-Ceco,100.9,3.5
1965.0,491.0,Reeves Brothers,100.1,1.9
1965.0,492.0,Nebraska Consolidated Mills,99.7,2.7
1965.0,493.0,Bibb Manufacturing,99.6,5.9
1965.0,494.0,Todd Shipyards,99.5,1.2
1965.0,495.0,Ceco Industries,98.7,3.1
1965.0,496.0,Glen Alden,98.6,9.8
1965.0,497.0,Pitney Bowes,98.5,8.1
1965.0,498.0,Lily-Tulip Cup,98.2,5.9
1965.0,499.0,Detroit Steel,97.4,5.2
1965.0,500.0,Draper,97.1,6.0
1966.0,1.0,General Motors,20734.0,2125.6
1966.0,2.0,Ford Motor,11536.8,703.0
1966.0,3.0,Exxon Mobil,11471.5,1035.7
1966.0,4.0,General Electric,6213.6,355.1
1966.0,5.0,Chrysler,5299.9,233.4
1966.0,6.0,Mobil,4907.5,320.1
1966.0,7.0,U.S. Steel,4399.6,275.5
1966.0,8.0,Texaco,3779.4,636.7
1966.0,9.0,Intl. Business Machines,3572.8,476.9
1966.0,10.0,Gulf Oil,3384.7,427.2
1966.0,11.0,AT&T Technologies,3362.1,168.3
1966.0,12.0,DuPont,3020.8,407.2
1966.0,13.0,Esmark,2751.0,16.4
1966.0,14.0,Bethlehem Steel,2579.4,150.0
1966.0,15.0,Shell Oil,2562.2,234.0
1966.0,16.0,Amoco,2472.0,219.3
1966.0,17.0,ChevronTexaco,2442.5,391.2
1966.0,18.0,CBS,2389.9,106.9
1966.0,19.0,Navistar International,2336.7,100.6
1966.0,20.0,Goodyear Tire & Rubber,2226.3,109.2
1966.0,21.0,Union Carbide,2063.9,226.9
1966.0,22.0,Armour,2061.7,18.2
1966.0,23.0,Procter & Gamble,2058.6,133.2
1966.0,24.0,RCA,2042.0,101.2
1966.0,25.0,General Telephone & Electronics,2035.6,166.8
1966.0,26.0,Boeing,2023.0,78.3
1966.0,27.0,Kraft,2017.3,69.9
1966.0,28.0,Rockwell Automation,2010.5,45.8
1966.0,29.0,Lockheed Martin,1814.1,53.7
1966.0,30.0,ITT Industries,1782.9,76.1
1966.0,31.0,Firestone Tire & Rubber,1609.8,86.7
1966.0,32.0,General Foods,1478.1,86.3
1966.0,33.0,General Dynamics,1472.8,49.3
1966.0,34.0,Monsanto,1468.1,123.0
1966.0,35.0,Eastman Kodak,1463.5,247.6
1966.0,36.0,ConocoPhillips,1450.7,127.7
1966.0,37.0,Conoco,1449.7,96.2
1966.0,38.0,United Technologies,1429.7,49.0
1966.0,39.0,Caterpillar,1405.3,158.5
1966.0,40.0,Borden Chemical,1385.5,50.9
1966.0,41.0,Republic Steel,1374.5,77.3
1966.0,42.0,Burlington Industries Equity,1313.3,68.6
1966.0,43.0,International Paper,1303.7,88.5
1966.0,44.0,Sinclair Oil,1275.5,76.7
1966.0,45.0,American Can,1265.1,62.1
1966.0,46.0,Sperry,1247.6,22.0
1966.0,47.0,Unocal,1234.0,119.2
1966.0,48.0,Continental Group,1225.6,59.2
1966.0,49.0,Uniroyal,1225.5,37.2
1966.0,50.0,Citgo Petroleum,1200.8,104.1
1966.0,51.0,ARMCO,1188.5,93.5
1966.0,52.0,Dow Chemical,1176.2,108.1
1966.0,53.0,Alcoa,1165.6,75.6
1966.0,54.0,Honeywell Intl.,1121.3,84.3
1966.0,55.0,National Intergroup,1107.2,87.5
1966.0,56.0,Tenneco Automotive,1037.9,95.3
1966.0,57.0,McDonnell Douglas,1007.8,32.0
1966.0,58.0,Nabisco Group Holdings,1004.0,133.4
1966.0,59.0,Sealed Air,1003.1,45.3
1966.0,60.0,3M,1000.3,116.4
1966.0,61.0,Anaconda,993.9,79.5
1966.0,62.0,Jones & Laughlin Steel,992.7,53.3
1966.0,63.0,American Motors,990.6,5.2
1966.0,64.0,Goodrich,980.1,40.7
1966.0,65.0,Singer,979.8,44.5
1966.0,66.0,Bestfoods,978.5,54.7
1966.0,67.0,Ryerson Tull,967.6,68.4
1966.0,68.0,Ralston Purina,954.8,29.5
1966.0,69.0,GenCorp,949.7,42.6
1966.0,70.0,FMC,929.0,57.7
1966.0,71.0,Sunoco,925.2,84.8
1966.0,72.0,Litton Industries,915.6,39.8
1966.0,73.0,PPG Industries,897.5,58.1
1966.0,74.0,Deere,886.6,55.8
1966.0,75.0,Olin,874.2,50.5
1966.0,76.0,Coca-Cola,864.0,75.7
1966.0,77.0,American Cyanamid,863.0,93.1
1966.0,78.0,Celanese,862.3,65.0
1966.0,79.0,Colgate-Palmolive,862.1,28.0
1966.0,80.0,Grumman,852.0,20.9
1966.0,81.0,Textron,851.0,29.1
1966.0,82.0,Owens-Illinois,825.8,67.2
1966.0,83.0,Wilson,815.2,9.2
1966.0,84.0,BorgWarner,815.1,45.4
1966.0,85.0,Youngstown Sheet & Tube,768.9,51.6
1966.0,86.0,Douglas Aircraft,766.8,14.6
1966.0,87.0,J.P. Stevens,760.0,29.4
1966.0,88.0,NL Industries,758.3,58.7
1966.0,89.0,Bendix,754.4,28.2
1966.0,90.0,Wyeth,751.0,76.5
1966.0,91.0,Reynolds Metals,739.8,52.6
1966.0,92.0,NCR,736.8,24.7
1966.0,93.0,Weyerhaeuser,721.4,83.4
1966.0,94.0,Allis-Chalmers,714.4,22.1
1966.0,95.0,Campbell Soup,712.8,51.4
1966.0,96.0,Crown Zellerbach,712.7,47.4
1966.0,97.0,Fortune Brands,707.2,80.5
1966.0,98.0,Tidewater Oil,706.3,57.2
1966.0,99.0,Genesco,705.2,18.9
1966.0,100.0,Eaton,701.7,34.9
1966.0,101.0,Honeywell,700.4,37.5
1966.0,102.0,Morrell (John),690.6,-0.3
1966.0,103.0,Atlantic Richfield,687.7,66.2
1966.0,104.0,Beatrice,681.4,18.0
1966.0,105.0,Signal Companies,670.5,28.3
1966.0,106.0,Kennecott,666.2,102.0
1966.0,107.0,TRW,664.5,29.0
1966.0,108.0,Pullman,654.4,20.6
1966.0,109.0,White Motor,638.2,22.4
1966.0,110.0,Standard Brands,637.6,25.4
1966.0,111.0,St. Regis,635.2,39.3
1966.0,112.0,Whirlpool,630.7,35.9
1966.0,113.0,Nabisco Brands,627.3,38.4
1966.0,114.0,Asarco,614.5,56.2
1966.0,115.0,Martin Marietta,603.1,30.5
1966.0,116.0,BP America,581.6,49.7
1966.0,117.0,Kimberly-Clark,577.4,35.0
1966.0,118.0,Kaisertech,576.5,37.2
1966.0,119.0,Georgia-Pacific,575.0,46.1
1966.0,120.0,United Merchants & Mfrs.,559.7,18.5
1966.0,121.0,General Mills,559.0,20.4
1966.0,122.0,American Standard,552.6,18.4
1966.0,123.0,Marathon Oil,549.4,60.1
1966.0,124.0,Mead,547.9,20.6
1966.0,125.0,Pfizer,542.6,53.4
1966.0,126.0,Kaiser Industries,540.4,-8.5
1966.0,127.0,Carnation,539.9,20.5
1966.0,128.0,Hercules,532.4,42.6
1966.0,129.0,Continental Baking,524.9,10.0
1966.0,130.0,H.J. Heinz,519.6,16.7
1966.0,131.0,Motorola,517.0,31.8
1966.0,132.0,PepsiCo,509.9,33.2
1966.0,133.0,Rockwell-Standard,506.8,33.3
1966.0,134.0,Ogden,503.6,8.0
1966.0,135.0,Quantum Chemical,498.5,31.3
1966.0,136.0,Raytheon,487.8,11.0
1966.0,137.0,Sunray DX Oil,482.6,38.6
1966.0,138.0,Babcock & Wilcox,481.6,29.4
1966.0,139.0,Manville,480.2,34.1
1966.0,140.0,Hygrade Food Products,477.4,1.0
1966.0,141.0,AMAX,475.0,60.1
1966.0,142.0,Zenith Electronics,470.5,33.6
1966.0,143.0,Central Soya,467.4,9.5
1966.0,144.0,Quaker Oats,461.3,16.3
1966.0,145.0,Scott Paper,461.0,47.3
1966.0,146.0,Phelps Dodge,460.0,66.6
1966.0,147.0,Altria Group,459.6,26.5
1966.0,148.0,Unisys,456.7,17.5
1966.0,149.0,Lever Brothers,456.3,15.3
1966.0,150.0,McGraw-Edison,455.3,31.9
1966.0,151.0,Pet,453.3,33.5
1966.0,152.0,Champion International,448.7,18.8
1966.0,153.0,Ashland,447.7,31.6
1966.0,154.0,Norton Simon,445.6,12.0
1966.0,155.0,Otis Elevator,444.6,8.9
1966.0,156.0,Pillsbury,443.4,10.4
1966.0,157.0,Avco,443.2,24.4
1966.0,158.0,Hormel Foods,441.6,4.4
1966.0,159.0,Ingersoll-Rand,437.6,44.3
1966.0,160.0,Texas Instruments,436.4,24.8
1966.0,161.0,Johnson & Johnson,431.0,31.1
1966.0,162.0,Amstar,430.7,16.4
1966.0,163.0,Del Monte Foods,430.1,19.5
1966.0,164.0,Champion Papers,428.2,18.3
1966.0,165.0,Anheuser-Busch,421.9,25.8
1966.0,166.0,OfficeMax,420.1,17.9
1966.0,167.0,Budd,407.7,28.1
1966.0,168.0,Container Corp. of America,405.7,27.3
1966.0,169.0,Combustion Engineering,402.2,12.1
1966.0,170.0,Dana,394.1,24.3
1966.0,171.0,Xerox,392.6,58.6
1966.0,172.0,Clark Equipment,392.3,22.1
1966.0,173.0,Furniture Brands Intl.,391.9,10.9
1966.0,174.0,Bristol-Myers Squibb,391.4,33.4
1966.0,175.0,Fruehauf,389.5,22.9
1966.0,176.0,AMF,384.9,20.3
1966.0,177.0,Warner-Lambert,383.8,38.4
1966.0,178.0,IPL,377.3,-7.3
1966.0,179.0,BOC,376.8,25.7
1966.0,180.0,Timken,375.7,48.8
1966.0,181.0,Armstrong Holdings,374.7,33.7
1966.0,182.0,Koppers,371.0,12.1
1966.0,183.0,Crane,370.1,8.0
1966.0,184.0,Mack Trucks,368.4,4.3
1966.0,185.0,Kellogg,366.0,35.2
1966.0,186.0,Agway,364.2,6.0
1966.0,187.0,Dart Industries,360.2,24.3
1966.0,188.0,A.O. Smith,358.4,8.7
1966.0,189.0,Foremost Dairies,356.0,9.9
1966.0,190.0,Dresser Industries,353.6,18.5
1966.0,191.0,J.E. Seagram,353.0,18.3
1966.0,192.0,Avon Products,352.0,47.6
1966.0,193.0,Carrier,350.8,16.5
1966.0,194.0,Hess Oil & Chemical,349.9,13.2
1966.0,195.0,Rohm & Haas,347.6,36.1
1966.0,196.0,Walter Industries,346.8,7.7
1966.0,197.0,Sherwin-Williams,344.8,19.3
1966.0,198.0,Diamond International,343.9,26.0
1966.0,199.0,Studebaker-Worthington,343.6,9.6
1966.0,200.0,GATX,342.2,27.6
1966.0,201.0,Corning,340.5,40.0
1966.0,202.0,Northrop Grumman,339.3,8.7
1966.0,203.0,Gillette,339.1,42.3
1966.0,204.0,LTV,336.2,6.0
1966.0,205.0,Allegheny International,336.0,19.5
1966.0,206.0,Owens Corning,335.3,19.5
1966.0,207.0,Magnavox,333.3,23.0
1966.0,208.0,Merck,332.0,59.6
1966.0,209.0,Cerro,330.8,28.8
1966.0,210.0,Stauffer Chemical,326.8,29.9
1966.0,211.0,Westvaco,324.6,19.4
1966.0,212.0,Archer Daniels Midland,323.2,2.8
1966.0,213.0,Kerr-McGee,320.9,25.1
1966.0,214.0,Intl. Multifoods,320.0,4.4
1966.0,215.0,WestPoint Stevens,316.8,18.7
1966.0,216.0,Eli Lilly,316.6,41.8
1966.0,217.0,Consolidation Coal,316.1,46.5
1966.0,218.0,Brunswick,314.9,-76.9
1966.0,219.0,Richfield Oil,314.4,23.9
1966.0,220.0,Crucible Steel,313.5,10.7
1966.0,221.0,Cudahy,306.3,-19.3
1966.0,222.0,Ethyl,305.0,24.2
1966.0,223.0,Kaiser Steel,305.0,18.3
1966.0,224.0,Oscar Mayer,304.5,6.3
1966.0,225.0,USG,304.2,34.6
1966.0,226.0,ACF Industries,304.1,22.1
1966.0,227.0,Glidden,304.0,10.5
1966.0,228.0,Sterling Drug,303.3,33.6
1966.0,229.0,GK Technologies,302.5,21.2
1966.0,230.0,"Libby, McNeill & Libby",300.7,2.5
1966.0,231.0,Admiral,299.1,6.5
1966.0,232.0,Essex International,297.9,13.1
1966.0,233.0,Grinnell,296.5,15.4
1966.0,234.0,Midland-Ross,296.1,14.1
1966.0,235.0,Land O'Lakes,294.2,7.4
1966.0,236.0,Paccar,292.4,15.1
1966.0,237.0,Liggett Group,288.8,21.6
1966.0,238.0,Lorillard,288.7,26.7
1966.0,239.0,M. Lowenstein,288.7,6.1
1966.0,240.0,Revere Copper & Brass,288.7,11.5
1966.0,241.0,Philadelphia & Reading,287.5,14.0
1966.0,242.0,Flintkote,286.9,12.8
1966.0,243.0,Union Camp,283.6,24.0
1966.0,244.0,Collins Radio,282.0,4.5
1966.0,245.0,Cummins,280.8,15.1
1966.0,246.0,H.K. Porter,279.0,5.7
1966.0,247.0,Cannon Mills,278.7,25.4
1966.0,248.0,Aeroquip-Vickers,278.0,38.5
1966.0,249.0,Rath Packing,277.3,-3.1
1966.0,250.0,Newport News Shipbuilding,275.8,8.0
1966.0,251.0,Skelly Oil,275.8,34.0
1966.0,252.0,Westinghouse Air Brake,274.3,15.1
1966.0,253.0,Case,273.6,10.7
1966.0,254.0,Norton,272.7,18.4
1966.0,255.0,Wheeling Pittsburgh,270.0,-4.6
1966.0,256.0,AM International,269.1,18.4
1966.0,257.0,Scovill,268.2,8.9
1966.0,258.0,Brown Shoe,265.4,14.3
1966.0,259.0,Farmland Industries,263.7,19.3
1966.0,260.0,Inmont,263.3,14.7
1966.0,261.0,Imcera Group,263.0,20.3
1966.0,262.0,Interlake,262.4,13.9
1966.0,263.0,Abex,260.2,10.5
1966.0,264.0,National Gypsum,259.0,17.9
1966.0,265.0,North American Philips,257.0,10.1
1966.0,266.0,Crown Holdings,256.2,14.6
1966.0,267.0,American Bakeries,255.0,2.9
1966.0,268.0,Cluett Peabody,254.8,10.4
1966.0,269.0,Eltra,254.7,12.4
1966.0,270.0,Cone Mills,253.9,9.6
1966.0,271.0,Emerson Electric,252.7,17.6
1966.0,272.0,Springs Industries,250.6,20.8
1966.0,273.0,Tecumseh Products,249.6,12.1
1966.0,274.0,Jos. Schlitz Brewing,248.8,16.0
1966.0,275.0,Evans Products,246.9,13.8
1966.0,276.0,Dan River,246.3,13.7
1966.0,277.0,Revlon,245.5,17.3
1966.0,278.0,Hooker Chemical,244.8,23.0
1966.0,279.0,Hoover,243.8,12.9
1966.0,280.0,US Pharmaceuticals,243.7,42.2
1966.0,281.0,Foster Wheeler,243.4,2.8
1966.0,282.0,Pharmacia,242.4,37.2
1966.0,283.0,General Precision Equipment,240.6,5.1
1966.0,284.0,Kayser-Roth,240.2,10.2
1966.0,285.0,Kelsey-Hayes,239.4,6.1
1966.0,286.0,Abbott Laboratories,236.8,24.7
1966.0,287.0,Engelhard Industries,236.0,6.3
1966.0,288.0,Ryan Aeronautical,234.7,3.6
1966.0,289.0,Times Mirror,232.0,16.0
1966.0,290.0,Di Giorgio,231.8,3.4
1966.0,291.0,CF&I Steel,231.0,14.3
1966.0,292.0,Sunbeam/Oster,231.0,16.7
1966.0,293.0,Campbell Taggart,230.7,6.0
1966.0,294.0,USM,229.1,13.0
1966.0,295.0,R.R. Donnelley & Sons,228.7,20.5
1966.0,296.0,"Parke, Davis",224.6,32.7
1966.0,297.0,Stokely-Van Camp,223.1,5.5
1966.0,298.0,Staley Continental,220.9,8.4
1966.0,299.0,Schenley Industries,218.8,24.0
1966.0,300.0,McLouth Steel,216.4,10.9
1966.0,301.0,McGraw-Hill,216.2,18.2
1966.0,302.0,GAF,215.5,13.2
1966.0,303.0,Federal-Mogul,214.8,14.8
1966.0,304.0,Richardson-Vicks,213.4,20.4
1966.0,305.0,Link-Belt,213.0,9.7
1966.0,306.0,Chemetron,212.1,16.7
1966.0,307.0,Hershey Foods,211.8,24.7
1966.0,308.0,Amerada Hess,208.9,57.2
1966.0,309.0,Maxus Energy,208.6,16.4
1966.0,310.0,Peabody Coal,208.3,22.5
1966.0,311.0,Ex-Cell-O,208.0,17.5
1966.0,312.0,Squibb,206.2,16.2
1966.0,313.0,Potlatch,204.8,7.2
1966.0,314.0,Carborundum,202.5,13.4
1966.0,315.0,Bemis,202.3,4.9
1966.0,316.0,Polaroid,202.2,29.1
1966.0,317.0,Sunshine Biscuits,201.0,5.5
1966.0,318.0,Cincinnati Milacron,200.9,10.3
1966.0,319.0,ESB,199.4,9.9
1966.0,320.0,Coltec Industries,199.0,5.9
1966.0,321.0,Lone Star Industries,194.3,15.7
1966.0,322.0,Gerber Products,194.0,14.4
1966.0,323.0,Cotton Producers Association,193.6,5.4
1966.0,324.0,Akzona,192.9,15.6
1966.0,325.0,Studebaker,192.7,10.8
1966.0,326.0,Cutler-Hammer,191.0,8.3
1966.0,327.0,Lear Siegler,190.8,5.7
1966.0,328.0,Stanley Warner,190.8,6.3
1966.0,329.0,Fairmont Foods,189.6,4.6
1966.0,330.0,Indian Head,188.9,3.7
1966.0,331.0,Emhart,188.9,12.2
1966.0,332.0,Amsted Industries,187.9,11.8
1966.0,333.0,Eastern Gas & Fuel Associates,187.8,10.9
1966.0,334.0,Hupp,187.3,-2.7
1966.0,335.0,Rockwell Manufacturing,187.0,12.3
1966.0,336.0,Sharon Steel,186.8,4.4
1966.0,337.0,Bell & Howell,185.7,6.3
1966.0,338.0,Iowa Beef Processors,185.2,3.9
1966.0,339.0,Blaw-Knox,184.9,3.2
1966.0,340.0,Pittsburgh Steel,183.8,4.0
1966.0,341.0,Gulf & Western Industries,182.1,5.5
1966.0,342.0,McCall,181.1,5.7
1966.0,343.0,Fairchild Camera & Instrument,181.1,8.5
1966.0,344.0,Outboard Marine,180.7,10.6
1966.0,345.0,Mohasco,180.4,6.7
1966.0,346.0,Pabst Brewing,179.9,10.7
1966.0,347.0,Square D,179.1,24.7
1966.0,348.0,Castle & Cooke,178.6,17.4
1966.0,349.0,CBI Industries,177.7,8.3
1966.0,350.0,Purex Industries,176.1,8.9
1966.0,351.0,Thiokol,176.1,5.9
1966.0,352.0,Cyclops Industries,174.3,10.1
1966.0,353.0,Interstate Brands,173.2,3.9
1966.0,354.0,Murphy Oil,172.1,6.4
1966.0,355.0,Simmons,171.9,6.6
1966.0,356.0,Ward Foods,171.7,1.0
1966.0,357.0,Anchor Hocking,170.9,8.9
1966.0,358.0,ITT Rayonier,166.9,19.9
1966.0,359.0,American Chain & Cable,166.8,9.3
1966.0,360.0,Granite City Steel,166.6,10.2
1966.0,361.0,Thomas J. Lipton,166.1,11.2
1966.0,362.0,Stanley Works,165.4,6.9
1966.0,363.0,Hartmarx,164.4,8.1
1966.0,364.0,Eagle-Picher Industries,164.2,5.8
1966.0,365.0,Hewlett-Packard,163.6,13.9
1966.0,366.0,Kendall,163.5,8.4
1966.0,367.0,Trane,162.3,12.1
1966.0,368.0,Hammermill Paper,162.2,7.7
1966.0,369.0,Kern County Land,162.1,20.5
1966.0,370.0,Harsco,161.1,15.2
1966.0,371.0,Control Data,160.5,7.9
1966.0,372.0,Beaunit,159.7,6.2
1966.0,373.0,Fieldcrest Cannon,158.9,7.6
1966.0,374.0,Time Warner,158.8,5.9
1966.0,375.0,Pacolet Industries,158.8,4.7
1966.0,376.0,Rohr,158.7,4.8
1966.0,377.0,General Host,156.1,-3.3
1966.0,378.0,Pennwalt Corp,155.7,10.4
1966.0,379.0,Houdaille Industries,155.6,7.2
1966.0,380.0,U.S. Pipe & Foundry,154.4,7.6
1966.0,381.0,FINA,153.7,4.6
1966.0,382.0,Keystone Consolidated Industries,153.4,7.7
1966.0,383.0,Jonathan Logan,153.4,7.9
1966.0,384.0,National Can,153.3,5.0
1966.0,385.0,Ampex,152.7,7.7
1966.0,386.0,Ruberoid,151.2,6.0
1966.0,387.0,Falstaff Brewing,151.0,5.5
1966.0,388.0,Stewart-Warner,150.4,11.2
1966.0,389.0,Universal American,149.7,6.8
1966.0,390.0,Safety-Kleen,149.7,3.8
1966.0,391.0,Joy Technologies,149.4,10.8
1966.0,392.0,I-T-E Imperial,149.1,6.8
1966.0,393.0,Standard Packaging,148.6,-1.2
1966.0,394.0,Cessna Aircraft,148.4,11.0
1966.0,395.0,Curtiss-Wright,148.3,8.8
1966.0,396.0,Hanna Mining,148.2,16.5
1966.0,397.0,Allied Mills,148.0,3.1
1966.0,398.0,Armstrong Rubber,147.0,5.4
1966.0,399.0,Koehring,147.0,8.2
1966.0,400.0,Vulcan Materials,146.2,11.1
1966.0,401.0,Witco,146.0,6.3
1966.0,402.0,Consolidated Cigar,144.5,11.5
1966.0,403.0,Arvin Industries,143.0,5.5
1966.0,404.0,New York Times,140.5,7.0
1966.0,405.0,Rexnord,139.5,8.0
1966.0,406.0,Ideal Basic Industries,139.0,16.9
1966.0,407.0,Inland Container,138.7,8.8
1966.0,408.0,Chesebrough-Pond's,138.6,11.0
1966.0,409.0,Western Publishing Group,137.8,6.9
1966.0,410.0,Keebler,137.8,2.0
1966.0,411.0,Miles Laboratories,137.6,8.1
1966.0,412.0,Lukens Steel,137.5,8.5
1966.0,413.0,Riegel Paper,136.9,7.6
1966.0,414.0,Cowles Communications,136.6,5.0
1966.0,415.0,St. Joseph Lead,136.2,22.8
1966.0,416.0,Kellwood,136.1,3.4
1966.0,417.0,Premcor,136.0,8.6
1966.0,418.0,Rheem Manufacturing,136.0,6.9
1966.0,419.0,Calumet & Hecia,135.6,4.2
1966.0,420.0,Grolier,135.3,9.3
1966.0,421.0,Apogent Technologies,133.8,8.0
1966.0,422.0,Woodward Iron,133.7,10.2
1966.0,423.0,Maremont,133.4,4.6
1966.0,424.0,Warnaco Group,132.8,5.2
1966.0,425.0,KVP Sutherland Paper,132.5,3.2
1966.0,426.0,Copperweld Steel,132.2,6.1
1966.0,427.0,Champion Spark Plug,131.4,18.6
1966.0,428.0,American Optical,131.3,6.6
1966.0,429.0,Flavorland Industries,130.5,1.5
1966.0,430.0,Fibreboard,130.2,5.1
1966.0,431.0,Chicago Pneumatic Tool,130.2,15.6
1966.0,432.0,Handy & Harman,130.0,1.8
1966.0,433.0,Endicott Johnson,129.5,1.4
1966.0,434.0,Cabot,129.2,7.9
1966.0,435.0,Canada Dry,128.6,5.4
1966.0,436.0,Wm. Wrigley Jr.,128.6,13.1
1966.0,437.0,Bliss (E.W.),128.0,4.1
1966.0,438.0,MacMillan,127.3,9.3
1966.0,439.0,Bucyrus-Erie,126.6,12.8
1966.0,440.0,American Biltrite Rubber,126.3,4.3
1966.0,441.0,Insilco,126.2,7.0
1966.0,442.0,Harris,126.2,9.0
1966.0,443.0,International Pipe & Ceramics,126.1,6.4
1966.0,444.0,U.S. Industries,126.0,5.6
1966.0,445.0,Warwick Electronics,125.6,2.7
1966.0,446.0,Great Western Sugar,125.5,9.4
1966.0,447.0,Collins & Aikman,125.5,5.0
1966.0,448.0,Roper,125.4,4.5
1966.0,449.0,"U.S. Smelting, Refining & Mining",125.2,7.2
1966.0,450.0,Miehle-Goss-Dexter,125.0,4.9
1966.0,451.0,Certainteed,124.9,5.6
1966.0,452.0,Harbison-Walker Refractories,124.7,13.4
1966.0,453.0,Robertson-Ceco,124.7,5.8
1966.0,454.0,Howmet,124.3,4.3
1966.0,455.0,Gardner-Denver,123.3,15.0
1966.0,456.0,Hobart,123.1,10.3
1966.0,457.0,Morton International,123.0,6.7
1966.0,458.0,Reichhold Chemicals,122.9,3.5
1966.0,459.0,Curtis Publishing,122.7,11.0
1966.0,460.0,Beech Aircraft,122.5,5.5
1966.0,461.0,Hoover Universal,121.8,7.1
1966.0,462.0,Colorado Milling & Elevator,121.2,1.3
1966.0,463.0,Air Products & Chem.,121.1,7.4
1966.0,464.0,Commonwealth Oil Refining,121.1,14.2
1966.0,465.0,Wagner Electric,120.9,4.0
1966.0,466.0,Maytag,120.8,15.2
1966.0,467.0,Standard Pressed Steel,120.4,3.8
1966.0,468.0,Olivetti Underwood,120.3,1.2
1966.0,469.0,Trans Union,120.1,14.7
1966.0,470.0,Black & Decker,119.6,11.4
1966.0,471.0,Farmers Union Central Exchange,118.9,8.7
1966.0,472.0,Rheingold,118.2,4.3
1966.0,473.0,Federal Pacific Electric,117.6,3.5
1966.0,474.0,Coastal,117.6,14.3
1966.0,475.0,Schering-Plough,117.6,14.3
1966.0,476.0,Carpenter Technology,117.4,11.1
1966.0,477.0,Cooper Industries,117.4,7.0
1966.0,478.0,Ceco Industries,116.9,4.3
1966.0,479.0,Dorr-Oliver,116.8,2.0
1966.0,480.0,Clevite,116.2,9.7
1966.0,481.0,Green Giant,115.7,3.1
